1.000000000000000000e+00 0.000000000000000000e+00
9.997532801828658000e-01 5.670034639706500457e-04
9.990133642141357795e-01 1.398296355547834491e-03
9.977809823015399981e-01 1.570870660968171073e-03
9.960573506572389935e-01 1.811650550242127622e-03
9.938441702975688852e-01 2.120204331808983600e-03
9.911436253643444161e-01 2.495726250280300151e-03
9.879583809693737173e-01 2.936481580556288273e-03
9.842915805643155380e-01 3.442305621959546036e-03
9.801468428384715326e-01 4.011325616930072613e-03
9.755282581475768211e-01 4.641295059216982155e-03
9.704403844771127829e-01 5.332387342575406475e-03
9.648882429441256736e-01 6.080979774601646959e-03
9.588773128419905145e-01 6.885271225413019947e-03
9.524135262330097884e-01 7.745665472476598312e-03
9.455032620941838939e-01 8.656068833462426948e-03
9.381533400219317365e-01 9.616482540769868970e-03
9.303710135019718219e-01 1.062716537204334843e-02
9.221639627510075377e-01 1.167884300752981830e-02
9.135402871372808598e-01 1.277468382980705142e-02
9.045084971874737256e-01 1.391430034905209723e-02
8.950775061878450956e-01 1.508474525932751442e-02
8.852566213878945156e-01 1.629370141182165388e-02
8.750555348152297963e-01 1.753772358547152355e-02
8.644843137107057762e-01 1.880491611170777289e-02
8.535533905932737309e-01 2.010348671099793094e-02
8.422735529643443630e-01 2.142745664158127172e-02
8.306559326618259131e-01 2.276741369616144817e-02
8.187119948743448727e-01 2.413147875634699679e-02
8.064535268264882983e-01 2.551057105177646778e-02
7.938926261462364575e-01 2.689882023587636395e-02
7.810416889260652917e-01 2.830369307972620263e-02
7.679133974894982728e-01 2.971231389480238905e-02
7.545207078751856589e-01 3.112388706093253965e-02
7.408768370508576062e-01 3.254452475392545507e-02
7.269952498697733745e-01 3.395656567489216404e-02
7.128896457825363298e-01 3.536562882503638261e-02
6.985739453173902547e-01 3.677602760257013548e-02
6.840622763423389596e-01 3.816424519650249425e-02
6.693689601226455732e-01 3.954407547388116839e-02
6.545084971874737256e-01 4.091740025026902733e-02
6.394955530196146931e-01 4.225330771496130233e-02
6.243449435824273142e-01 4.357598315249376630e-02
6.090716206982712544e-01 4.487953029945877109e-02
5.936906572928623005e-01 4.613734793677574247e-02
5.782172325201153651e-01 4.737352132236092445e-02
5.626666167821521292e-01 4.857638635572993774e-02
5.470541566592571625e-01 4.972569970181287685e-02
5.313952597646566245e-01 5.084494177304598600e-02
5.157053795390640349e-01 5.191489987887776270e-02
4.999999999999999445e-01 5.292430000000000051e-02
4.842946204609358540e-01 5.389532671389285490e-02
4.686047402353433200e-01 5.479912570200750482e-02
4.529458433407428375e-01 5.563701093984517454e-02
4.373333832178478153e-01 5.642866059548248825e-02
4.217827674798844684e-01 5.713321271252608247e-02
4.063093427071375885e-01 5.776880661752142876e-02
3.909283793017287456e-01 5.835106968646309317e-02
3.756550564175725748e-01 5.882460154558332571e-02
3.605044469803853069e-01 5.922924686928199289e-02
3.454915028125262189e-01 5.957469993528279745e-02
3.306310398773542047e-01 5.978860446418735736e-02
3.159377236576610404e-01 5.993735466081455410e-02
3.014260546826096343e-01 6.001153439042665461e-02
2.871103542174636702e-01 5.995271071263232748e-02
2.730047501302266255e-01 5.982573541232604625e-02
2.591231629491422828e-01 5.960858319019429058e-02
2.454792921248143411e-01 5.926143079312956585e-02
2.320866025105015606e-01 5.884541955921324813e-02
2.189583110739346528e-01 5.832366020916431026e-02
2.061073738537634870e-01 5.767983320529528751e-02
1.935464731735117017e-01 5.696910118074594020e-02
1.812880051256551273e-01 5.613728632324321149e-02
1.693440673381739758e-01 5.519623758468768238e-02
1.577264470356556370e-01 5.419317431950015918e-02
1.464466094067262691e-01 5.305394437923077050e-02
1.355156862892941683e-01 5.182329120788342625e-02
1.249444651847702037e-01 5.053860596814852696e-02
1.147433786121053179e-01 4.910184612061034570e-02
1.049224938121547934e-01 4.759668014906015543e-02
9.549150281252632988e-02 4.604890046158151284e-02
8.645971286271902922e-02 4.433039566206121995e-02
7.783603724899246235e-02 4.257239088797365456e-02
6.962898649802812256e-02 4.076608916226395068e-02
6.184665997806820803e-02 3.880602322624435163e-02
5.449673790581599508e-02 3.682192386786793670e-02
4.758647376699021159e-02 3.478146918779894542e-02
4.112268715800942998e-02 3.260573475012826239e-02
3.511175705587427087e-02 3.042590501440872036e-02
2.955961552288727257e-02 2.817539758351330498e-02
2.447174185242317890e-02 2.580947851012960897e-02
1.985315716152846743e-02 2.346723506906323031e-02
1.570841943568446197e-02 2.102492159437953714e-02
1.204161903062628269e-02 1.848883854604715243e-02
8.856374635655639427e-03 1.602318807950518786e-02
6.155829702431114825e-03 1.338809722322467644e-02
3.942649342761062048e-03 1.067772490338240662e-02
2.219017698460001853e-03 8.154576202822581832e-03
9.866357858642205159e-04 5.219475225363416626e-03
2.467198171341999924e-04 1.800137758069587620e-03
0.000000000000000000e+00 0.000000000000000000e+00
2.467198171341999924e-04 -1.800137758069587620e-03
9.866357858642205159e-04 -5.219475225363418361e-03
2.219017698460001853e-03 -8.154576202822581832e-03
3.942649342761062048e-03 -1.067772490338240662e-02
6.155829702431170336e-03 -1.338809722322473021e-02
8.856374635655694938e-03 -1.602318807950524338e-02
1.204161903062628269e-02 -1.848883854604715243e-02
1.570841943568446197e-02 -2.102492159437953714e-02
1.985315716152846743e-02 -2.346723506906323031e-02
2.447174185242323441e-02 -2.580947851012963326e-02
2.955961552288727257e-02 -2.817539758351330498e-02
3.511175705587438189e-02 -3.042590501440876199e-02
4.112268715800948549e-02 -3.260573475012828321e-02
4.758647376699026710e-02 -3.478146918779895930e-02
5.449673790581616162e-02 -3.682192386786799221e-02
6.184665997806826354e-02 -3.880602322624436551e-02
6.962898649802828910e-02 -4.076608916226398538e-02
7.783603724899251786e-02 -4.257239088797366844e-02
8.645971286271908474e-02 -4.433039566206123383e-02
9.549150281252638539e-02 -4.604890046158151978e-02
1.049224938121548489e-01 -4.759668014906016931e-02
1.147433786121054844e-01 -4.910184612061037346e-02
1.249444651847703147e-01 -5.053860596814854084e-02
1.355156862892942238e-01 -5.182329120788343318e-02
1.464466094067263247e-01 -5.305394437923077744e-02
1.577264470356556925e-01 -5.419317431950017305e-02
1.693440673381741979e-01 -5.519623758468770319e-02
1.812880051256552383e-01 -5.613728632324321843e-02
1.935464731735117572e-01 -5.696910118074594020e-02
2.061073738537633759e-01 -5.767983320529528057e-02
2.189583110739349303e-01 -5.832366020916431720e-02
2.320866025105018382e-01 -5.884541955921326201e-02
2.454792921248144522e-01 -5.926143079312956585e-02
2.591231629491423938e-01 -5.960858319019429058e-02
2.730047501302265145e-01 -5.982573541232603931e-02
2.871103542174638923e-01 -5.995271071263232748e-02
3.014260546826098563e-01 -6.001153439042665461e-02
3.159377236576610959e-01 -5.993735466081455410e-02
3.306310398773543158e-01 -5.978860446418735736e-02
3.454915028125262189e-01 -5.957469993528279745e-02
3.605044469803856400e-01 -5.922924686928198595e-02
3.756550564175727969e-01 -5.882460154558331877e-02
3.909283793017288011e-01 -5.835106968646309317e-02
4.063093427071376995e-01 -5.776880661752142876e-02
4.217827674798844684e-01 -5.713321271252608247e-02
4.373333832178481484e-01 -5.642866059548247437e-02
4.529458433407430040e-01 -5.563701093984517454e-02
4.686047402353433755e-01 -5.479912570200749788e-02
4.842946204609358540e-01 -5.389532671389285490e-02
4.999999999999998890e-01 -5.292430000000000051e-02
5.157053795390643680e-01 -5.191489987887774188e-02
5.313952597646568465e-01 -5.084494177304597212e-02
5.470541566592572735e-01 -4.972569970181286991e-02
5.626666167821521292e-01 -4.857638635572993774e-02
5.782172325201153651e-01 -4.737352132236092445e-02
5.936906572928625225e-01 -4.613734793677572860e-02
6.090716206982714764e-01 -4.487953029945875028e-02
6.243449435824274252e-01 -4.357598315249375243e-02
6.394955530196145821e-01 -4.225330771496130927e-02
6.545084971874736146e-01 -4.091740025026903427e-02
6.693689601226459063e-01 -3.954407547388113370e-02
6.840622763423391817e-01 -3.816424519650248037e-02
6.985739453173903657e-01 -3.677602760257013548e-02
7.128896457825363298e-01 -3.536562882503639649e-02
7.269952498697737076e-01 -3.395656567489213629e-02
7.408768370508578283e-01 -3.254452475392542732e-02
7.545207078751857699e-01 -3.112388706093251189e-02
7.679133974894983838e-01 -2.971231389480238905e-02
7.810416889260652917e-01 -2.830369307972621651e-02
7.938926261462369016e-01 -2.689882023587630844e-02
